data_variant;dataset;mean_test_score;mean_train_score;param_class_weight;param_max_depth;param_max_features;params
_woe_pca;2;0.7099558907868398;0.9212641085400999;{0: 1, 1: 80};11;0.75;{'class_weight': {0: 1, 1: 80}, 'max_depth': 11, 'max_features': 0.75}
_woe_pca;2;0.6588953272166502;0.9458579920966185;{0: 1, 1: 80};15;;{'class_weight': {0: 1, 1: 80}, 'max_depth': 15, 'max_features': None}
_woe_pca;2;0.6604710426858996;0.952130622042389;{0: 1, 1: 80};15;0.5;{'class_weight': {0: 1, 1: 80}, 'max_depth': 15, 'max_features': 0.5}
_woe_pca;2;0.6621384527591136;0.9472425520101044;{0: 1, 1: 80};15;0.75;{'class_weight': {0: 1, 1: 80}, 'max_depth': 15, 'max_features': 0.75}
_woe_pca;2;0.6133853214108957;0.9676857369376298;{0: 1, 1: 80};20;;{'class_weight': {0: 1, 1: 80}, 'max_depth': 20, 'max_features': None}
_woe_pca;2;0.6224680873862183;0.9736358075704339;{0: 1, 1: 80};20;0.5;{'class_weight': {0: 1, 1: 80}, 'max_depth': 20, 'max_features': 0.5}
_woe_pca;2;0.6330774080541827;0.9665722483887492;{0: 1, 1: 80};20;0.75;{'class_weight': {0: 1, 1: 80}, 'max_depth': 20, 'max_features': 0.75}
_woe_pca;2;0.7524013564597632;0.7702713936904519;{0: 1, 1: 90};3;;{'class_weight': {0: 1, 1: 90}, 'max_depth': 3, 'max_features': None}
_woe_pca;2;0.7466541218740737;0.7644645184055284;{0: 1, 1: 90};3;0.5;{'class_weight': {0: 1, 1: 90}, 'max_depth': 3, 'max_features': 0.5}
_woe_pca;2;0.7525031466189901;0.7699146509467036;{0: 1, 1: 90};3;0.75;{'class_weight': {0: 1, 1: 90}, 'max_depth': 3, 'max_features': 0.75}
_woe_pca;2;0.7541034132080054;0.8153758948280342;{0: 1, 1: 90};5;;{'class_weight': {0: 1, 1: 90}, 'max_depth': 5, 'max_features': None}
_woe_pca;2;0.7580168662859841;0.8070936675071232;{0: 1, 1: 90};5;0.5;{'class_weight': {0: 1, 1: 90}, 'max_depth': 5, 'max_features': 0.5}
_woe_pca;2;0.7559927427378784;0.8126366289033675;{0: 1, 1: 90};5;0.75;{'class_weight': {0: 1, 1: 90}, 'max_depth': 5, 'max_features': 0.75}
_woe_pca;2;0.7413888654345879;0.8571817352233452;{0: 1, 1: 90};7;;{'class_weight': {0: 1, 1: 90}, 'max_depth': 7, 'max_features': None}
_woe_pca;2;0.7464546517706812;0.8571031124950137;{0: 1, 1: 90};7;0.5;{'class_weight': {0: 1, 1: 90}, 'max_depth': 7, 'max_features': 0.5}
_woe_pca;2;0.7381169509466511;0.8568440108494637;{0: 1, 1: 90};7;0.75;{'class_weight': {0: 1, 1: 90}, 'max_depth': 7, 'max_features': 0.75}
_woe_pca;2;0.7270607366050108;0.8890485587371207;{0: 1, 1: 90};9;;{'class_weight': {0: 1, 1: 90}, 'max_depth': 9, 'max_features': None}
_woe_pca;2;0.7384974612088973;0.8836890490049606;{0: 1, 1: 90};9;0.5;{'class_weight': {0: 1, 1: 90}, 'max_depth': 9, 'max_features': 0.5}
_woe_pca;2;0.715502183831809;0.8901975904165778;{0: 1, 1: 90};9;0.75;{'class_weight': {0: 1, 1: 90}, 'max_depth': 9, 'max_features': 0.75}
_woe_pca;2;0.7150142210346484;0.9126782636611181;{0: 1, 1: 90};11;;{'class_weight': {0: 1, 1: 90}, 'max_depth': 11, 'max_features': None}
_woe_pca;2;0.7186099728251353;0.9131495112348714;{0: 1, 1: 90};11;0.5;{'class_weight': {0: 1, 1: 90}, 'max_depth': 11, 'max_features': 0.5}
_woe_pca;2;0.7205786210758112;0.9108357208694182;{0: 1, 1: 90};11;0.75;{'class_weight': {0: 1, 1: 90}, 'max_depth': 11, 'max_features': 0.75}
_woe_pca;2;0.6660203017775485;0.9411068563747097;{0: 1, 1: 90};15;;{'class_weight': {0: 1, 1: 90}, 'max_depth': 15, 'max_features': None}
_woe_pca;2;0.6751954216285372;0.9429814880254341;{0: 1, 1: 90};15;0.5;{'class_weight': {0: 1, 1: 90}, 'max_depth': 15, 'max_features': 0.5}
_woe_pca;2;0.6761881375217575;0.9419234167052655;{0: 1, 1: 90};15;0.75;{'class_weight': {0: 1, 1: 90}, 'max_depth': 15, 'max_features': 0.75}
_woe_pca;2;0.6304158450493204;0.963571303410133;{0: 1, 1: 90};20;;{'class_weight': {0: 1, 1: 90}, 'max_depth': 20, 'max_features': None}
_woe_pca;2;0.6389351947405802;0.9673445728092162;{0: 1, 1: 90};20;0.5;{'class_weight': {0: 1, 1: 90}, 'max_depth': 20, 'max_features': 0.5}
_woe_pca;2;0.6322614081031733;0.9637954460933025;{0: 1, 1: 90};20;0.75;{'class_weight': {0: 1, 1: 90}, 'max_depth': 20, 'max_features': 0.75}
_woe_pca;2;0.7528247499075533;0.7694076550684743;balanced;3;;{'class_weight': 'balanced', 'max_depth': 3, 'max_features': None}
_woe_pca;2;0.7445796045636787;0.7639577564485918;balanced;3;0.5;{'class_weight': 'balanced', 'max_depth': 3, 'max_features': 0.5}
_woe_pca;2;0.7528247499075533;0.7694076550684743;balanced;3;0.75;{'class_weight': 'balanced', 'max_depth': 3, 'max_features': 0.75}
_woe_pca;2;0.7667865512099115;0.8207448110403013;balanced;5;;{'class_weight': 'balanced', 'max_depth': 5, 'max_features': None}
_woe_pca;2;0.7537100758126853;0.8110598003138525;balanced;5;0.5;{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 0.5}
_woe_pca;2;0.7621733545692805;0.8190336895693894;balanced;5;0.75;{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 0.75}
_woe_pca;2;0.7423395932672765;0.8666690216785399;balanced;7;;{'class_weight': 'balanced', 'max_depth': 7, 'max_features': None}
_woe_pca;2;0.743129448734116;0.8535634090982992;balanced;7;0.5;{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 0.5}
_woe_pca;2;0.7520289283718606;0.8611878016847511;balanced;7;0.75;{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 0.75}
_woe_pca;2;0.7199685124165448;0.8997595056866619;balanced;9;;{'class_weight': 'balanced', 'max_depth': 9, 'max_features': None}
_woe_pca;2;0.7225894836171527;0.8912997222403216;balanced;9;0.5;{'class_weight': 'balanced', 'max_depth': 9, 'max_features': 0.5}
_woe_pca;2;0.7028032395649336;0.9011694356210322;balanced;9;0.75;{'class_weight': 'balanced', 'max_depth': 9, 'max_features': 0.75}
_woe_pca;2;0.7020921767307524;0.9250743441396021;balanced;11;;{'class_weight': 'balanced', 'max_depth': 11, 'max_features': None}
_woe_pca;2;0.6883260904436664;0.9252657514016377;balanced;11;0.5;{'class_weight': 'balanced', 'max_depth': 11, 'max_features': 0.5}
_woe_pca;2;0.6960872649833192;0.9243680552074853;balanced;11;0.75;{'class_weight': 'balanced', 'max_depth': 11, 'max_features': 0.75}
_woe_pca;2;0.6595523209666291;0.9539295753279691;balanced;15;;{'class_weight': 'balanced', 'max_depth': 15, 'max_features': None}
_woe_pca;2;0.6416887849247696;0.9596046740416513;balanced;15;0.5;{'class_weight': 'balanced', 'max_depth': 15, 'max_features': 0.5}
_woe_pca;2;0.6629320413581518;0.9500906921465989;balanced;15;0.75;{'class_weight': 'balanced', 'max_depth': 15, 'max_features': 0.75}
_woe_pca;2;0.6177014012030847;0.9751783442421502;balanced;20;;{'class_weight': 'balanced', 'max_depth': 20, 'max_features': None}
_woe_pca;2;0.6079994024591102;0.9756151483264908;balanced;20;0.5;{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 0.5}
_woe_pca;2;0.6272784588674899;0.9739132008649334;balanced;20;0.75;{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 0.75}
_woe_pca;2;0.7336991940064574;0.7566546567539449;;3;;{'class_weight': None, 'max_depth': 3, 'max_features': None}
_woe_pca;2;0.7319435811037353;0.74699190838487;;3;0.5;{'class_weight': None, 'max_depth': 3, 'max_features': 0.5}
_woe_pca;2;0.7446306849392849;0.7611527648610036;;3;0.75;{'class_weight': None, 'max_depth': 3, 'max_features': 0.75}
_woe_pca;2;0.7539560518543771;0.7944551026025738;;5;;{'class_weight': None, 'max_depth': 5, 'max_features': None}
_woe_pca;2;0.7416079371249054;0.7746944977738195;;5;0.5;{'class_weight': None, 'max_depth': 5, 'max_features': 0.5}
_woe_pca;2;0.7540167879361013;0.7914515390918138;;5;0.75;{'class_weight': None, 'max_depth': 5, 'max_features': 0.75}
_woe_pca;2;0.7483059875567286;0.8214066110308953;;7;;{'class_weight': None, 'max_depth': 7, 'max_features': None}
_woe_pca;2;0.7678275732379017;0.8230606000004907;;7;0.5;{'class_weight': None, 'max_depth': 7, 'max_features': 0.5}
_woe_pca;2;0.7611201476664295;0.8210826232468063;;7;0.75;{'class_weight': None, 'max_depth': 7, 'max_features': 0.75}
_woe_pca;2;0.7319927058687413;0.8556468064638055;;9;;{'class_weight': None, 'max_depth': 9, 'max_features': None}
_woe_pca;2;0.7400819257799821;0.8513318114672783;;9;0.5;{'class_weight': None, 'max_depth': 9, 'max_features': 0.5}
_woe_pca;2;0.7476782667386468;0.8646444079081379;;9;0.75;{'class_weight': None, 'max_depth': 9, 'max_features': 0.75}
_woe_pca;2;0.72724224074371;0.8905909217846076;;11;;{'class_weight': None, 'max_depth': 11, 'max_features': None}
_woe_pca;2;0.7363662152006365;0.891796138013857;;11;0.5;{'class_weight': None, 'max_depth': 11, 'max_features': 0.5}
_woe_pca;2;0.7210059767173398;0.8941164001077265;;11;0.75;{'class_weight': None, 'max_depth': 11, 'max_features': 0.75}
_woe_pca;2;0.6777606452899434;0.9551415157710593;;15;;{'class_weight': None, 'max_depth': 15, 'max_features': None}
_woe_pca;2;0.66341249615679;0.9612452662166152;;15;0.5;{'class_weight': None, 'max_depth': 15, 'max_features': 0.5}
_woe_pca;2;0.6965340057027651;0.957246607463943;;15;0.75;{'class_weight': None, 'max_depth': 15, 'max_features': 0.75}
_woe_pca;2;0.6099807599368876;0.9903391384695774;;20;;{'class_weight': None, 'max_depth': 20, 'max_features': None}
_woe_pca;2;0.6085170877636503;0.9908119850560229;;20;0.5;{'class_weight': None, 'max_depth': 20, 'max_features': 0.5}
_woe_pca;2;0.620242898245012;0.9878674778189849;;20;0.75;{'class_weight': None, 'max_depth': 20, 'max_features': 0.75}
_pca;3;0.7694791080976291;0.786608802866184;{0: 1, 1: 30};3;;{'class_weight': {0: 1, 1: 30}, 'max_depth': 3, 'max_features': None}
_pca;3;0.7561354107171674;0.7754733501043508;{0: 1, 1: 30};3;0.5;{'class_weight': {0: 1, 1: 30}, 'max_depth': 3, 'max_features': 0.5}
_pca;3;0.7673936621584744;0.7879702051966789;{0: 1, 1: 30};3;0.75;{'class_weight': {0: 1, 1: 30}, 'max_depth': 3, 'max_features': 0.75}
_pca;3;0.7650966265048617;0.8296978635822336;{0: 1, 1: 30};5;;{'class_weight': {0: 1, 1: 30}, 'max_depth': 5, 'max_features': None}
_pca;3;0.75686143113985;0.8227534106389117;{0: 1, 1: 30};5;0.5;{'class_weight': {0: 1, 1: 30}, 'max_depth': 5, 'max_features': 0.5}
_pca;3;0.7647956093748396;0.8275183494659681;{0: 1, 1: 30};5;0.75;{'class_weight': {0: 1, 1: 30}, 'max_depth': 5, 'max_features': 0.75}
_pca;3;0.7086890490981054;0.8814776772259808;{0: 1, 1: 30};7;;{'class_weight': {0: 1, 1: 30}, 'max_depth': 7, 'max_features': None}
_pca;3;0.745094113519133;0.8733137141489288;{0: 1, 1: 30};7;0.5;{'class_weight': {0: 1, 1: 30}, 'max_depth': 7, 'max_features': 0.5}
_pca;3;0.7145236797563117;0.8765747217250153;{0: 1, 1: 30};7;0.75;{'class_weight': {0: 1, 1: 30}, 'max_depth': 7, 'max_features': 0.75}
_pca;3;0.6724627832675321;0.9288792603538876;{0: 1, 1: 30};9;;{'class_weight': {0: 1, 1: 30}, 'max_depth': 9, 'max_features': None}
_pca;3;0.6913609520126417;0.9203535313077431;{0: 1, 1: 30};9;0.5;{'class_weight': {0: 1, 1: 30}, 'max_depth': 9, 'max_features': 0.5}
_pca;3;0.6593993149234755;0.9278616016366525;{0: 1, 1: 30};9;0.75;{'class_weight': {0: 1, 1: 30}, 'max_depth': 9, 'max_features': 0.75}
_pca;3;0.6377721951446824;0.9592398875005194;{0: 1, 1: 30};11;;{'class_weight': {0: 1, 1: 30}, 'max_depth': 11, 'max_features': None}
_pca;3;0.6420551335824255;0.9521390289787314;{0: 1, 1: 30};11;0.5;{'class_weight': {0: 1, 1: 30}, 'max_depth': 11, 'max_features': 0.5}
_pca;3;0.6383290771324936;0.9572846021275341;{0: 1, 1: 30};11;0.75;{'class_weight': {0: 1, 1: 30}, 'max_depth': 11, 'max_features': 0.75}
_pca;3;0.5918440777697729;0.984261765824872;{0: 1, 1: 30};15;;{'class_weight': {0: 1, 1: 30}, 'max_depth': 15, 'max_features': None}
_pca;3;0.5926355508953679;0.985322042935067;{0: 1, 1: 30};15;0.5;{'class_weight': {0: 1, 1: 30}, 'max_depth': 15, 'max_features': 0.5}
_pca;3;0.6061145060557732;0.9838511627894632;{0: 1, 1: 30};15;0.75;{'class_weight': {0: 1, 1: 30}, 'max_depth': 15, 'max_features': 0.75}
_pca;3;0.5681230263494054;0.9936994873626981;{0: 1, 1: 30};20;;{'class_weight': {0: 1, 1: 30}, 'max_depth': 20, 'max_features': None}
_pca;3;0.5761857047638599;0.9931677364428944;{0: 1, 1: 30};20;0.5;{'class_weight': {0: 1, 1: 30}, 'max_depth': 20, 'max_features': 0.5}
_pca;3;0.5492762498011794;0.9952116956522162;{0: 1, 1: 30};20;0.75;{'class_weight': {0: 1, 1: 30}, 'max_depth': 20, 'max_features': 0.75}
_pca;3;0.7662927067531217;0.7867496683918649;{0: 1, 1: 40};3;;{'class_weight': {0: 1, 1: 40}, 'max_depth': 3, 'max_features': None}
_pca;3;0.7503736434145191;0.7750426142830498;{0: 1, 1: 40};3;0.5;{'class_weight': {0: 1, 1: 40}, 'max_depth': 3, 'max_features': 0.5}
_pca;3;0.7637704962426471;0.7876134136382195;{0: 1, 1: 40};3;0.75;{'class_weight': {0: 1, 1: 40}, 'max_depth': 3, 'max_features': 0.75}
_pca;3;0.7619024795821276;0.8304256177136002;{0: 1, 1: 40};5;;{'class_weight': {0: 1, 1: 40}, 'max_depth': 5, 'max_features': None}
_pca;3;0.7621147967524984;0.8246823054666074;{0: 1, 1: 40};5;0.5;{'class_weight': {0: 1, 1: 40}, 'max_depth': 5, 'max_features': 0.5}
_pca;3;0.7630763770426368;0.8318881100671298;{0: 1, 1: 40};5;0.75;{'class_weight': {0: 1, 1: 40}, 'max_depth': 5, 'max_features': 0.75}
_pca;3;0.7108444214628482;0.8802918692539048;{0: 1, 1: 40};7;;{'class_weight': {0: 1, 1: 40}, 'max_depth': 7, 'max_features': None}
_pca;3;0.7178142592635764;0.8730461778807921;{0: 1, 1: 40};7;0.5;{'class_weight': {0: 1, 1: 40}, 'max_depth': 7, 'max_features': 0.5}
_pca;3;0.7133416977467375;0.8796472608319281;{0: 1, 1: 40};7;0.75;{'class_weight': {0: 1, 1: 40}, 'max_depth': 7, 'max_features': 0.75}
_pca;3;0.6762159077867125;0.92528444630783;{0: 1, 1: 40};9;;{'class_weight': {0: 1, 1: 40}, 'max_depth': 9, 'max_features': None}
_pca;3;0.6994614936065485;0.9128690037660624;{0: 1, 1: 40};9;0.5;{'class_weight': {0: 1, 1: 40}, 'max_depth': 9, 'max_features': 0.5}
_pca;3;0.6696868428765217;0.9227576449283064;{0: 1, 1: 40};9;0.75;{'class_weight': {0: 1, 1: 40}, 'max_depth': 9, 'max_features': 0.75}
_pca;3;0.6552868351894594;0.9527029942651206;{0: 1, 1: 40};11;;{'class_weight': {0: 1, 1: 40}, 'max_depth': 11, 'max_features': None}
_pca;3;0.6435090479387933;0.9463647193976356;{0: 1, 1: 40};11;0.5;{'class_weight': {0: 1, 1: 40}, 'max_depth': 11, 'max_features': 0.5}
_pca;3;0.6472388572811255;0.9511529703134354;{0: 1, 1: 40};11;0.75;{'class_weight': {0: 1, 1: 40}, 'max_depth': 11, 'max_features': 0.75}
_pca;3;0.6179289411045307;0.977062771356329;{0: 1, 1: 40};15;;{'class_weight': {0: 1, 1: 40}, 'max_depth': 15, 'max_features': None}
_pca;3;0.6134060703358438;0.9789896219295616;{0: 1, 1: 40};15;0.5;{'class_weight': {0: 1, 1: 40}, 'max_depth': 15, 'max_features': 0.5}
_pca;3;0.6038960517094496;0.9780554245303937;{0: 1, 1: 40};15;0.75;{'class_weight': {0: 1, 1: 40}, 'max_depth': 15, 'max_features': 0.75}
_pca;3;0.5812330447611211;0.989497270850092;{0: 1, 1: 40};20;;{'class_weight': {0: 1, 1: 40}, 'max_depth': 20, 'max_features': None}
_pca;3;0.5597221690234829;0.9911516373202309;{0: 1, 1: 40};20;0.5;{'class_weight': {0: 1, 1: 40}, 'max_depth': 20, 'max_features': 0.5}
_pca;3;0.5752534299537013;0.990370032542949;{0: 1, 1: 40};20;0.75;{'class_weight': {0: 1, 1: 40}, 'max_depth': 20, 'max_features': 0.75}
_pca;3;0.7673857302038519;0.7852430559795465;{0: 1, 1: 50};3;;{'class_weight': {0: 1, 1: 50}, 'max_depth': 3, 'max_features': None}
_pca;3;0.7517692315871112;0.7745542773963864;{0: 1, 1: 50};3;0.5;{'class_weight': {0: 1, 1: 50}, 'max_depth': 3, 'max_features': 0.5}
_pca;3;0.7676686874021033;0.7871518973568863;{0: 1, 1: 50};3;0.75;{'class_weight': {0: 1, 1: 50}, 'max_depth': 3, 'max_features': 0.75}
_pca;3;0.7486999963792758;0.8297547077857943;{0: 1, 1: 50};5;;{'class_weight': {0: 1, 1: 50}, 'max_depth': 5, 'max_features': None}
_pca;3;0.7603957031891376;0.8245355021758572;{0: 1, 1: 50};5;0.5;{'class_weight': {0: 1, 1: 50}, 'max_depth': 5, 'max_features': 0.5}
_pca;3;0.7675688964512595;0.8285333758143547;{0: 1, 1: 50};5;0.75;{'class_weight': {0: 1, 1: 50}, 'max_depth': 5, 'max_features': 0.75}
_pca;3;0.7132026217950815;0.8756288138341186;{0: 1, 1: 50};7;;{'class_weight': {0: 1, 1: 50}, 'max_depth': 7, 'max_features': None}
_pca;3;0.7278342864588527;0.8661819959067951;{0: 1, 1: 50};7;0.5;{'class_weight': {0: 1, 1: 50}, 'max_depth': 7, 'max_features': 0.5}
_pca;3;0.7197545523648018;0.8754336281844767;{0: 1, 1: 50};7;0.75;{'class_weight': {0: 1, 1: 50}, 'max_depth': 7, 'max_features': 0.75}
_pca;3;0.6989512361321725;0.9134521109467888;{0: 1, 1: 50};9;;{'class_weight': {0: 1, 1: 50}, 'max_depth': 9, 'max_features': None}
_pca;3;0.6939683592728075;0.913756670482617;{0: 1, 1: 50};9;0.5;{'class_weight': {0: 1, 1: 50}, 'max_depth': 9, 'max_features': 0.5}
_pca;3;0.6942310133068031;0.9170164782690764;{0: 1, 1: 50};9;0.75;{'class_weight': {0: 1, 1: 50}, 'max_depth': 9, 'max_features': 0.75}
_pca;3;0.679212485420422;0.9387901587540051;{0: 1, 1: 50};11;;{'class_weight': {0: 1, 1: 50}, 'max_depth': 11, 'max_features': None}
_pca;3;0.6706959133394104;0.9396256250124033;{0: 1, 1: 50};11;0.5;{'class_weight': {0: 1, 1: 50}, 'max_depth': 11, 'max_features': 0.5}
_pca;3;0.6852796871680771;0.9420508618736815;{0: 1, 1: 50};11;0.75;{'class_weight': {0: 1, 1: 50}, 'max_depth': 11, 'max_features': 0.75}
_pca;3;0.6443792630168613;0.9671014852560857;{0: 1, 1: 50};15;;{'class_weight': {0: 1, 1: 50}, 'max_depth': 15, 'max_features': None}
_pca;3;0.6190286271666983;0.9709612843969673;{0: 1, 1: 50};15;0.5;{'class_weight': {0: 1, 1: 50}, 'max_depth': 15, 'max_features': 0.5}
_pca;3;0.6309784647289898;0.9678473280424915;{0: 1, 1: 50};15;0.75;{'class_weight': {0: 1, 1: 50}, 'max_depth': 15, 'max_features': 0.75}
_pca;3;0.598877109378919;0.9831761541172469;{0: 1, 1: 50};20;;{'class_weight': {0: 1, 1: 50}, 'max_depth': 20, 'max_features': None}
_pca;3;0.585578496782094;0.9860842032665058;{0: 1, 1: 50};20;0.5;{'class_weight': {0: 1, 1: 50}, 'max_depth': 20, 'max_features': 0.5}
_pca;3;0.5856370134050103;0.9857350174148377;{0: 1, 1: 50};20;0.75;{'class_weight': {0: 1, 1: 50}, 'max_depth': 20, 'max_features': 0.75}
_pca;3;0.7681067516651366;0.7858334613445374;{0: 1, 1: 60};3;;{'class_weight': {0: 1, 1: 60}, 'max_depth': 3, 'max_features': None}
_pca;3;0.7594078500949583;0.7763761459986988;{0: 1, 1: 60};3;0.5;{'class_weight': {0: 1, 1: 60}, 'max_depth': 3, 'max_features': 0.5}
_pca;3;0.7680141361883055;0.7870547904731187;{0: 1, 1: 60};3;0.75;{'class_weight': {0: 1, 1: 60}, 'max_depth': 3, 'max_features': 0.75}
_pca;3;0.7521094832668552;0.830273139374443;{0: 1, 1: 60};5;;{'class_weight': {0: 1, 1: 60}, 'max_depth': 5, 'max_features': None}
_pca;3;0.7652500732864786;0.8227294557003296;{0: 1, 1: 60};5;0.5;{'class_weight': {0: 1, 1: 60}, 'max_depth': 5, 'max_features': 0.5}
_pca;3;0.7638652614275514;0.828316751013439;{0: 1, 1: 60};5;0.75;{'class_weight': {0: 1, 1: 60}, 'max_depth': 5, 'max_features': 0.75}
_pca;3;0.727249833796209;0.8721711561984826;{0: 1, 1: 60};7;;{'class_weight': {0: 1, 1: 60}, 'max_depth': 7, 'max_features': None}
_pca;3;0.7357758273914764;0.868169943578616;{0: 1, 1: 60};7;0.5;{'class_weight': {0: 1, 1: 60}, 'max_depth': 7, 'max_features': 0.5}
_pca;3;0.7313253536940538;0.8692462498363223;{0: 1, 1: 60};7;0.75;{'class_weight': {0: 1, 1: 60}, 'max_depth': 7, 'max_features': 0.75}
_pca;3;0.712744118588067;0.908964491123884;{0: 1, 1: 60};9;;{'class_weight': {0: 1, 1: 60}, 'max_depth': 9, 'max_features': None}
_pca;3;0.7031253357743458;0.8993280727193487;{0: 1, 1: 60};9;0.5;{'class_weight': {0: 1, 1: 60}, 'max_depth': 9, 'max_features': 0.5}
_pca;3;0.7048448607059934;0.910438805305552;{0: 1, 1: 60};9;0.75;{'class_weight': {0: 1, 1: 60}, 'max_depth': 9, 'max_features': 0.75}
_pca;3;0.689878469753407;0.9322577297399949;{0: 1, 1: 60};11;;{'class_weight': {0: 1, 1: 60}, 'max_depth': 11, 'max_features': None}
_pca;3;0.6711809746493644;0.9304939657661718;{0: 1, 1: 60};11;0.5;{'class_weight': {0: 1, 1: 60}, 'max_depth': 11, 'max_features': 0.5}
_pca;3;0.6890443334420722;0.9336841382109649;{0: 1, 1: 60};11;0.75;{'class_weight': {0: 1, 1: 60}, 'max_depth': 11, 'max_features': 0.75}
_pca;3;0.6515390576270204;0.9601730680686186;{0: 1, 1: 60};15;;{'class_weight': {0: 1, 1: 60}, 'max_depth': 15, 'max_features': None}
_pca;3;0.6382268049328161;0.9674710966074851;{0: 1, 1: 60};15;0.5;{'class_weight': {0: 1, 1: 60}, 'max_depth': 15, 'max_features': 0.5}
_pca;3;0.6360164797425436;0.9661697772044523;{0: 1, 1: 60};15;0.75;{'class_weight': {0: 1, 1: 60}, 'max_depth': 15, 'max_features': 0.75}
_pca;3;0.6090506458118745;0.9773587962024886;{0: 1, 1: 60};20;;{'class_weight': {0: 1, 1: 60}, 'max_depth': 20, 'max_features': None}
_pca;3;0.5860357372863121;0.9824545843751442;{0: 1, 1: 60};20;0.5;{'class_weight': {0: 1, 1: 60}, 'max_depth': 20, 'max_features': 0.5}
_pca;3;0.6180093865373152;0.9780881668929149;{0: 1, 1: 60};20;0.75;{'class_weight': {0: 1, 1: 60}, 'max_depth': 20, 'max_features': 0.75}
_pca;3;0.7664829764032013;0.7849736088379159;{0: 1, 1: 70};3;;{'class_weight': {0: 1, 1: 70}, 'max_depth': 3, 'max_features': None}
_pca;3;0.7547939811722136;0.7746438824518073;{0: 1, 1: 70};3;0.5;{'class_weight': {0: 1, 1: 70}, 'max_depth': 3, 'max_features': 0.5}
_pca;3;0.7665882482007336;0.7865250137767569;{0: 1, 1: 70};3;0.75;{'class_weight': {0: 1, 1: 70}, 'max_depth': 3, 'max_features': 0.75}
_pca;3;0.7591986869020535;0.8280058227435738;{0: 1, 1: 70};5;;{'class_weight': {0: 1, 1: 70}, 'max_depth': 5, 'max_features': None}
_pca;3;0.7649540049323003;0.8187199302371587;{0: 1, 1: 70};5;0.5;{'class_weight': {0: 1, 1: 70}, 'max_depth': 5, 'max_features': 0.5}
_pca;3;0.7622511406780336;0.824946980599097;{0: 1, 1: 70};5;0.75;{'class_weight': {0: 1, 1: 70}, 'max_depth': 5, 'max_features': 0.75}
