dataset;data_variant;n_estimators;max_depth;max_features;class_weight;auc_train;auc_test;f1_train;f1_test;accuracy_train;accuracy_test;precision_train;precision_test;recall_train;recall_test;TN_train;TN_test;FN_train;FN_test;FP_train;FP_test;TP_train;TP_test
2;_scaled;10;8;0.85;55;0.8270850209350813;0.7441431422717966;0.11255710923439013;0.09241908006814309;0.8035700605224853;0.8040910135601012;0.8513089005235602;0.6823899371069182;0.06026239715365799;0.04956601187756967;51632.0;17276.0;12678.0;4161.0;142.0;101.0;813.0;217.0
2;_scaled;50;5;0.65;20;0.6351168790568589;0.6037022921927439;0.15558475689881734;0.1291390728476821;0.9507699379453;0.9516433003907148;0.3099476439790576;0.24528301886792453;0.10385964912280701;0.08764044943820225;61756.0;20625.0;2554.0;812.0;659.0;240.0;296.0;78.0
2;_scaled;50;5;0.65;25;0.705545863011379;0.6707937959496938;0.1371726233540732;0.12102196324518154;0.9086340304910748;0.9098598023442886;0.4963350785340314;0.42452830188679247;0.07958361316319677;0.0705697856769472;58828.0;19659.0;5482.0;1778.0;481.0;183.0;474.0;135.0
2;_scaled;50;5;0.65;30;0.7431440559918783;0.704764920347263;0.11229646266142616;0.09968669894616919;0.8546541025051713;0.8547000689496668;0.6282722513089005;0.550314465408805;0.06165861679169664;0.0548073911681804;55179.0;18419.0;9131.0;3018.0;355.0;143.0;600.0;175.0
2;_scaled;50;5;0.65;35;0.7693116050283273;0.7394302685388191;0.1002809595850443;0.09306409130816506;0.8086416915651574;0.8100666513445185;0.7287958115183246;0.6666666666666666;0.05384496363917685;0.05002359603586597;52080.0;17411.0;12230.0;4026.0;259.0;106.0;696.0;212.0
2;_scaled;50;5;0.65;40;0.776412151221057;0.7564062223575707;0.09403185568988677;0.09009360374414976;0.7829924155366582;0.7855205699839117;0.7696335078534031;0.7264150943396226;0.05007494209020302;0.04802494802494803;50367.0;16858.0;13943.0;4579.0;220.0;87.0;735.0;231.0
2;_scaled;50;5;0.65;45;0.7823615325309915;0.7629164499280179;0.09043622177562359;0.08711368154708116;0.7642227840343216;0.7678234888531372;0.8010471204188482;0.7578616352201258;0.04792332268370607;0.04621284755512944;49112.0;16463.0;15198.0;4974.0;190.0;77.0;765.0;241.0
2;_scaled;50;5;0.65;50;0.7805296416816125;0.762642060998984;0.08756805807622504;0.08486956521739131;0.7534972803187007;0.7581245690645828;0.8083769633507853;0.7672955974842768;0.046291299394375485;0.04491899852724595;48405.0;16249.0;15905.0;5188.0;183.0;74.0;772.0;244.0
2;_scaled;50;5;0.65;55;0.7841690812092278;0.7645231030930769;0.08653581835175105;0.0834595322227831;0.7454225082356546;0.749620776832912;0.8240837696335078;0.779874213836478;0.04566554485319717;0.044088888888888886;47863.0;16060.0;16447.0;5377.0;168.0;70.0;787.0;248.0
2;_scaled;50;5;0.75;20;0.6271491735466543;0.5945852597768568;0.15939936471267685;0.1267857142857143;0.9553972266911821;0.9550448172833831;0.28900523560209423;0.22327044025157233;0.11004784688995216;0.0885286783042394;62078.0;20706.0;2232.0;731.0;679.0;247.0;276.0;71.0
2;_scaled;50;5;0.75;25;0.6982108911269936;0.6623024084321384;0.1323571633649153;0.11540168664003551;0.9073929364896959;0.9083888761204321;0.4827225130890052;0.4088050314465409;0.07669272999500915;0.06718346253229975;58760.0;19632.0;5550.0;1805.0;494.0;188.0;461.0;130.0
2;_scaled;50;5;0.75;30;0.753584812113446;0.7220056547150154;0.10962705984388552;0.10005265929436546;0.8427028269363365;0.8428866927143186;0.6617801047120419;0.5974842767295597;0.059763593380614655;0.05459770114942529;54367.0;18147.0;9943.0;3290.0;323.0;128.0;632.0;190.0
2;_scaled;50;5;0.75;35;0.7681169254616669;0.7404290999837758;0.09884421754236686;0.09204301075268818;0.8052708189688195;0.8059296713399219;0.7298429319371728;0.6729559748427673;0.05301186492242166;0.04939981532779317;51859.0;17319.0;12451.0;4118.0;258.0;104.0;697.0;214.0
2;_scaled;50;5;0.75;40;0.7834362923046988;0.7541808188569519;0.09492510901851735;0.0892337536372454;0.780571516126561;0.7841875430935417;0.7863874345549738;0.7232704402515723;0.05051116491794458;0.047550134380814554;50193.0;16830.0;14117.0;4607.0;204.0;88.0;751.0;230.0
2;_scaled;50;5;0.75;45;0.7818510389385185;0.7628931257688538;0.08984283368519821;0.08709794000722804;0.7622002604765188;0.7677775224086417;0.8020942408376963;0.7578616352201258;0.04758650680250978;0.04620398773006135;48979.0;16462.0;15331.0;4975.0;189.0;77.0;766.0;241.0
2;_scaled;50;5;0.75;50;0.7842541159843396;0.7681987118609657;0.08859534248135285;0.08640895574602064;0.7547383743200797;0.759917260399908;0.8146596858638744;0.7767295597484277;0.046844894026974955;0.04574921281718837;48480.0;16285.0;15830.0;5152.0;177.0;71.0;778.0;247.0
2;_scaled;50;5;0.75;55;0.7901381642095184;0.7696132707717773;0.08782259395806966;0.08465430016863407;0.7460047498659312;0.7504941392783269;0.8356020942408376;0.789308176100629;0.04634684632361482;0.044725588025659305;47890.0;16076.0;16420.0;5361.0;157.0;67.0;798.0;251.0
2;_scaled;50;5;0.85;20;0.60596277357466;0.5857618330500695;0.15389784946236562;0.13249211356466878;0.961418830920095;0.9620776832911975;0.23979057591623038;0.19811320754716982;0.11331024245423058;0.0995260663507109;62518.0;20867.0;1792.0;570.0;726.0;255.0;229.0;63.0
2;_scaled;50;5;0.85;25;0.706875849228337;0.670533122799791;0.13133922501699524;0.1151744430432955;0.9021067953727112;0.903240634336934;0.5057591623036649;0.4308176100628931;0.07546875;0.06647258612324114;58393.0;19513.0;5917.0;1924.0;472.0;181.0;483.0;137.0
2;_scaled;50;5;0.85;30;0.7576857759494464;0.7356256434314035;0.10584505324770344;0.10012391573729862;0.8314716923312648;0.8330958400367732;0.6816753926701571;0.6352201257861635;0.05737704918032787;0.05434490180252892;53615.0;17922.0;10695.0;3515.0;304.0;116.0;651.0;202.0
2;_scaled;50;5;0.85;35;0.7716217096345336;0.7487627193681178;0.09639530174159579;0.09173553719008265;0.7948977246609975;0.7979315099977017;0.7476439790575916;0.6981132075471698;0.05151886860523847;0.04909332153914197;51165.0;17137.0;13145.0;4300.0;241.0;96.0;714.0;222.0
2;_scaled;50;5;0.85;40;0.7750545256492398;0.7506122225048505;0.09112120839985263;0.08666164280331574;0.7732015628591129;0.7771546770857274;0.7769633507853403;0.7232704402515723;0.04839866936272911;0.04609218436873747;49721.0;16677.0;14589.0;4760.0;213.0;88.0;742.0;230.0
2;_scaled;50;5;0.85;45;0.7800858244709648;0.7571402732535265;0.09010611180271504;0.08607227165425822;0.7648203478127633;0.7686508848540565;0.7958115183246073;0.7452830188679245;0.04775669222068619;0.04567354018115244;49156.0;16485.0;15154.0;4952.0;195.0;81.0;760.0;237.0
2;_scaled;50;5;0.85;50;0.7828440611208309;0.7678721736326688;0.08860397229694923;0.08619787122666202;0.7560254347659542;0.7592737301769709;0.8104712041884817;0.7767295597484277;0.0468636473722451;0.045630888601514874;48568.0;16271.0;15742.0;5166.0;181.0;71.0;774.0;247.0
2;_scaled;50;5;0.85;55;0.7860120440829393;0.7652091120888678;0.08637403332970264;0.08324974924774324;0.7429556423810618;0.7479200183865778;0.8303664921465969;0.7830188679245284;0.04555638536221061;0.04396186440677966;47696.0;16022.0;16614.0;5415.0;162.0;69.0;793.0;249.0
2;_scaled;50;6;0.65;20;0.6509919231210735;0.5969135682941649;0.18192090395480223;0.1261884183232498;0.9556270589136597;0.953527924615031;0.33717277486910996;0.22955974842767296;0.12456479690522243;0.08700834326579261;62047.0;20671.0;2263.0;766.0;633.0;245.0;322.0;73.0
2;_scaled;50;6;0.65;25;0.7182898037239452;0.6578227762908015;0.1513380498308213;0.11887779362815026;0.9154523864245767;0.9148241783498047;0.5151832460732985;0.39308176100628933;0.08869659275283938;0.0700280112044818;59255.0;19777.0;5055.0;1660.0;463.0;193.0;492.0;125.0
2;_scaled;50;6;0.65;30;0.757453059908607;0.7018754384281805;0.12595027737826178;0.10646387832699619;0.8696391634107102;0.8703746265226385;0.6418848167539267;0.5283018867924528;0.06982572046930174;0.05919661733615222;56144.0;18767.0;8166.0;2670.0;342.0;150.0;613.0;168.0
2;_scaled;50;6;0.65;35;0.7840014133113413;0.7346089888082175;0.11140039447731757;0.0979020979020979;0.8274266452156592;0.8280395311422661;0.7392670157068063;0.6383647798742138;0.060238907849829354;0.05301645338208409;53296.0;17811.0;11014.0;3626.0;249.0;115.0;706.0;203.0
2;_scaled;50;6;0.65;40;0.7907363791712426;0.7448428670467184;0.10400168196790244;0.09301328761251608;0.8041063357082663;0.8054700068949667;0.7769633507853403;0.6823899371069182;0.05573080967402734;0.049908003679852805;51738.0;17306.0;12572.0;4131.0;213.0;101.0;742.0;217.0
2;_scaled;50;6;0.65;45;0.7951228546935207;0.7515396878904779;0.09890675241157557;0.08967015603397195;0.7853060599095993;0.7881406573201563;0.8052356020942408;0.7138364779874213;0.05268927714970881;0.047839831401475234;50484.0;16919.0;13826.0;4518.0;186.0;91.0;769.0;227.0
2;_scaled;50;6;0.65;50;0.7980628842134914;0.7628739090087878;0.0951406033600289;0.08855131530196368;0.769754079521949;0.7738450930820501;0.8272251308900523;0.7515723270440252;0.05047278303092256;0.04704724409448819;49448.0;16596.0;14862.0;4841.0;165.0;79.0;790.0;239.0
2;_scaled;50;6;0.65;55;0.8005360976487417;0.7636820397813338;0.09298833314081091;0.08621607237892497;0.759380985214127;0.7632268444035853;0.8429319371727748;0.7641509433962265;0.04920838682071031;0.04568527918781726;48756.0;16361.0;15554.0;5076.0;150.0;75.0;805.0;243.0
2;_scaled;50;6;0.75;20;0.6543097854713874;0.6185392445847611;0.17231565329883572;0.14012738853503184;0.9509844480196123;0.9503562399448403;0.3486910994764398;0.27672955974842767;0.11443298969072165;0.09381663113006397;61733.0;20587.0;2577.0;850.0;622.0;230.0;333.0;88.0
2;_scaled;50;6;0.75;25;0.7244587123398526;0.6636552096636539;0.14936783299029696;0.11845102505694761;0.9113460507163105;0.9110549299011721;0.5319371727748691;0.4088050314465409;0.08688216179237215;0.06925945657964838;58971.0;19690.0;5339.0;1747.0;447.0;188.0;508.0;130.0
2;_scaled;50;6;0.75;30;0.7653689874226689;0.7112915775141023;0.12491380159590186;0.10510688836104512;0.8638933578487704;0.8614571362905079;0.6638743455497382;0.5566037735849056;0.06894301870378425;0.0580327868852459;55748.0;18564.0;8562.0;2873.0;321.0;141.0;634.0;177.0
2;_scaled;50;6;0.75;35;0.7813088353940052;0.737073134881412;0.10761513907888738;0.09594438006952491;0.8200873362445414;0.8206849000229832;0.7413612565445026;0.6509433962264151;0.05801852003605671;0.051788841631223416;52815.0;17647.0;11495.0;3790.0;247.0;111.0;708.0;207.0
2;_scaled;50;6;0.75;40;0.792455107418989;0.747320728899044;0.1024346995839869;0.09233997901364113;0.7983452079981613;0.8011951275568835;0.7863874345549738;0.6918238993710691;0.05478552669973738;0.04947155385653249;51353.0;17210.0;12957.0;4227.0;204.0;98.0;751.0;220.0
2;_scaled;50;6;0.75;45;0.7924536012980321;0.7510457731489345;0.09619463505926389;0.08772265849454128;0.7780127173829771;0.7810618248678465;0.8073298429319372;0.720125786163522;0.051144278606965174;0.04670609830715888;50006.0;16763.0;14304.0;4674.0;184.0;89.0;771.0;229.0
2;_scaled;50;6;0.75;50;0.7935635717373553;0.7606581138882019;0.0932082640702921;0.08701984343710177;0.7659695089251513;0.7694782808549758;0.8219895287958116;0.7515723270440252;0.04940524891434326;0.04618357487922705;49206.0;16501.0;15104.0;4936.0;170.0;79.0;785.0;239.0
2;_scaled;50;6;0.75;55;0.796298483865374;0.7572857191894459;0.09158117943721703;0.08412197686645637;0.7571286294338466;0.7597793610664215;0.8366492146596859;0.7547169811320755;0.04844185764520432;0.044543429844097995;48615.0;16289.0;15695.0;5148.0;156.0;78.0;799.0;240.0
2;_scaled;50;6;0.85;20;0.6483509603759928;0.6004643414680372;0.17098584023510555;0.1256198347107438;0.9524553742434689;0.9513675017237416;0.33507853403141363;0.2389937106918239;0.11477761836441894;0.08520179372197309;61842.0;20621.0;2468.0;816.0;635.0;242.0;320.0;76.0
2;_scaled;50;6;0.85;25;0.7218203954829397;0.6777457889624211;0.143362081153683;0.12307692307692307;0.9071631042672182;0.9082969432314411;0.5308900523560209;0.44025157232704404;0.08287021902582543;0.07153806847215124;58699.0;19620.0;5611.0;1817.0;448.0;178.0;507.0;140.0
2;_scaled;50;6;0.85;30;0.7642389896452149;0.713773546765526;0.12377786468517796;0.1069069069069069;0.8626829081437217;0.8632957940703286;0.6628272251308901;0.559748427672956;0.0682626981559366;0.05909694555112882;55670.0;18603.0;8640.0;2834.0;322.0;140.0;633.0;178.0
2;_scaled;50;6;0.85;35;0.7855052547339011;0.7411699720960908;0.1075542258788332;0.09562655789712213;0.8171761280931586;0.8165479200183866;0.7528795811518325;0.6635220125786163;0.05791381393475634;0.051526251526251524;52614.0;17553.0;11696.0;3884.0;236.0;107.0;719.0;211.0
2;_scaled;50;6;0.85;40;0.7893764333590324;0.7504942081271933;0.09879454926624738;0.09052504526252264;0.7892285298398836;0.7921857044357619;0.7895287958115184;0.7075471698113207;0.052694108602977144;0.048355899419729204;50755.0;17009.0;13555.0;4428.0;201.0;93.0;754.0;225.0
2;_scaled;50;6;0.85;45;0.7900147844089616;0.7546898429594631;0.09489726661319184;0.08804554079696394;0.7752394085650808;0.7790852677545392;0.8052356020942408;0.7295597484276729;0.0504196170993968;0.046849757673667204;49827.0;16717.0;14483.0;4720.0;186.0;86.0;769.0;232.0
2;_scaled;50;6;0.85;50;0.7917078678944673;0.7665975596768415;0.09241118848105749;0.08817126269956459;0.764345361219643;0.7689726499655252;0.8198952879581152;0.7641509433962265;0.048965042836595585;0.046784751636503655;49102.0;16486.0;15208.0;4951.0;172.0;75.0;783.0;243.0
2;_scaled;50;6;0.85;55;0.7947459988065009;0.7654272443195405;0.09102329830973048;0.08597999649061239;0.7561020455067801;0.7605607906228453;0.8345549738219895;0.7704402515723271;0.048136739747538806;0.045530570525924546;48550.0;16301.0;15760.0;5136.0;158.0;73.0;797.0;245.0
2;_scaled;50;7;0.65;20;0.6783829715522245;0.6008841763329903;0.20610057708161583;0.12751677852348994;0.9557343139508159;0.952194897724661;0.39267015706806285;0.2389937106918239;0.13971684053651268;0.08695652173913043;62001.0;20639.0;2309.0;798.0;580.0;242.0;375.0;76.0
2;_scaled;50;7;0.65;25;0.7466187991575493;0.651570508052996;0.17431931690027389;0.11828486939379004;0.9214739906534897;0.9177660307975178;0.5664921465968586;0.37735849056603776;0.103008377760853;0.0701344243132671;59599.0;19846.0;4711.0;1591.0;414.0;198.0;541.0;120.0
2;_scaled;50;7;0.65;30;0.7792968613253376;0.687299159186066;0.14243060931106935;0.1054054054054054;0.8811767409790853;0.8782808549758676;0.6743455497382199;0.49056603773584906;0.07962413452027696;0.059046177138531414;56866.0;18951.0;7444.0;2486.0;311.0;162.0;644.0;156.0
2;_scaled;50;7;0.65;35;0.7987119002280348;0.726386489238761;0.12546060712405685;0.10248198558847077;0.847268827089558;0.845414847161572;0.7486910994764397;0.6037735849056604;0.06846691563726899;0.05599300087489064;54582.0;18200.0;9728.0;3237.0;240.0;126.0;715.0;192.0
2;_scaled;50;7;0.65;40;0.8062529664476957;0.739718373246984;0.11562380038387716;0.09742388758782201;0.823504175285375;0.8228453229142726;0.7884816753926701;0.6540880503144654;0.06238608119304059;0.05263157894736842;52993.0;17693.0;11317.0;3744.0;202.0;110.0;753.0;208.0
2;_scaled;50;7;0.65;45;0.8093564304444848;0.7458554142708061;0.10893032384690872;0.09294393519505435;0.805224852524324;0.8044127786715698;0.8136125654450261;0.6855345911949685;0.05837277439711517;0.04985136062199863;51776.0;17282.0;12534.0;4155.0;178.0;100.0;777.0;218.0
2;_scaled;50;7;0.65;50;0.8134158741892388;0.7528965965210918;0.10618405235741954;0.09244042728019719;0.7949283689573278;0.7969202482188003;0.8324607329842932;0.7075471698113207;0.056708752407447036;0.04945054945054945;51086.0;17112.0;13224.0;4325.0;160.0;93.0;795.0;225.0
2;_scaled;50;7;0.65;55;0.816125141555017;0.7610628393921871;0.102235619191158;0.09034986543637062;0.7809545698306902;0.7824867846472076;0.8523560209424084;0.7389937106918238;0.0543790500367426;0.04811629811629812;50155.0;16788.0;14155.0;4649.0;141.0;83.0;814.0;235.0
2;_scaled;50;7;0.75;20;0.6833853284279923;0.6115639274128696;0.20929600434900789;0.1368507831821929;0.9554278709875125;0.9518731326131924;0.4031413612565445;0.2610062893081761;0.14133627019089573;0.09273743016759776;61971.0;20625.0;2339.0;812.0;570.0;235.0;385.0;83.0
2;_scaled;50;7;0.75;25;0.746634511662668;0.6611073753338362;0.16973478939157566;0.12101000476417342;0.9184555274649506;0.9151919099057688;0.5696335078534032;0.39937106918238996;0.0997250229147571;0.07130825379000562;59399.0;19783.0;4911.0;1654.0;411.0;191.0;544.0;127.0
2;_scaled;50;7;0.75;30;0.7836851686163471;0.7021457199581163;0.1402797053485641;0.10858257477243172;0.8766107408258638;0.8739600091932889;0.6879581151832461;0.5251572327044025;0.07810271041369472;0.06055112400290065;56555.0;18846.0;7755.0;2591.0;298.0;151.0;657.0;167.0
2;_scaled;50;7;0.75;35;0.7946894989176282;0.7216091440092264;0.12214396151863942;0.09960681520314549;0.8434076457519344;0.8421052631578947;0.7445026178010471;0.5974842767295597;0.06652942827734631;0.054332284815556194;54334.0;18130.0;9976.0;3307.0;244.0;128.0;711.0;190.0
2;_scaled;50;7;0.75;40;0.8058177381971;0.7367699208122792;0.11380400421496313;0.0956561922365989;0.8195970275032559;0.8200873362445414;0.7916230366492146;0.6509433962264151;0.061308896277674156;0.051620947630922696;52735.0;17634.0;11575.0;3803.0;199.0;111.0;756.0;207.0
2;_scaled;50;7;0.75;45;0.8105099155676733;0.7460420075441185;0.10854005975957194;0.09310271193679265;0.8034321611889987;0.8047805102275339;0.8178010471204189;0.6855345911949685;0.05812741887466508;0.04994272623138603;51655.0;17290.0;12655.0;4147.0;174.0;100.0;781.0;218.0
2;_scaled;50;7;0.75;50;0.8128487992959494;0.7532053115711593;0.10266888009194229;0.09011857707509882;0.7846625296866621;0.7883704895426339;0.8418848167539267;0.7169811320754716;0.054667845243761476;0.04808097849008857;50407.0;16923.0;13903.0;4514.0;151.0;90.0;804.0;228.0
2;_scaled;50;7;0.75;55;0.8175509089236446;0.7522215894871708;0.10123928725568777;0.08780301584271807;0.7766490461962767;0.7803263617559182;0.8596858638743455;0.7232704402515723;0.05378668763102725;0.04673846779109937;49867.0;16746.0;14443.0;4691.0;134.0;88.0;821.0;230.0
2;_scaled;50;7;0.85;20;0.6763744167851888;0.6119467223395276;0.1953512666492557;0.13280632411067195;0.9527924615031027;0.9495748103884164;0.39162303664921466;0.2641509433962264;0.1301322199025748;0.08870116156282999;61810.0;20574.0;2500.0;863.0;581.0;234.0;374.0;84.0
2;_scaled;50;7;0.85;25;0.7433689157801584;0.6643316102794117;0.1633207547169811;0.12003693444136658;0.9150693327204474;0.9123879567915422;0.5664921465968586;0.4088050314465409;0.09541446208112875;0.07034632034632035;59181.0;19719.0;5129.0;1718.0;414.0;188.0;541.0;130.0
2;_scaled;50;7;0.85;30;0.7808705134895519;0.7196841674140666;0.1373372532549349;0.11383147853736089;0.8741132306749406;0.8718915191909906;0.6848167539267016;0.5628930817610063;0.07632162446026373;0.0633180049522462;56395.0;18789.0;7915.0;2648.0;301.0;139.0;654.0;179.0
2;_scaled;50;7;0.85;35;0.7979089342281048;0.7303063415601604;0.1200199203187251;0.10048457026268809;0.8375545851528384;0.8378763502643071;0.7570680628272252;0.6194968553459119;0.06517623726674479;0.054676658340271994;53940.0;18031.0;10370.0;3406.0;232.0;121.0;723.0;197.0
2;_scaled;50;7;0.85;40;0.8033375640406701;0.7419259535693737;0.111135611907387;0.09530231512699483;0.8147092622385659;0.8149850609055389;0.7916230366492146;0.6666666666666666;0.05976284584980237;0.05131929314935851;52416.0;17518.0;11894.0;3919.0;199.0;106.0;756.0;212.0
