data_variant;dataset;mean_test_score;mean_train_score;param_class_weight;param_max_depth;param_max_features;param_n_estimators;params
_woe_scaled;2;0.8454578896788767;0.888625413258653;{0: 1, 1: 60};6;0.75;700;{'class_weight': {0: 1, 1: 60}, 'max_depth': 6, 'max_features': 0.75, 'n_estimators': 700}
_woe_scaled;2;0.8444473579112336;0.8852505915737217;{0: 1, 1: 60};6;0.9;100;{'class_weight': {0: 1, 1: 60}, 'max_depth': 6, 'max_features': 0.9, 'n_estimators': 100}
_woe_scaled;2;0.8446106956613562;0.885506030711035;{0: 1, 1: 60};6;0.9;300;{'class_weight': {0: 1, 1: 60}, 'max_depth': 6, 'max_features': 0.9, 'n_estimators': 300}
_woe_scaled;2;0.8450112357439421;0.8861322116083734;{0: 1, 1: 60};6;0.9;400;{'class_weight': {0: 1, 1: 60}, 'max_depth': 6, 'max_features': 0.9, 'n_estimators': 400}
_woe_scaled;2;0.8449887861320589;0.886147737592584;{0: 1, 1: 60};6;0.9;500;{'class_weight': {0: 1, 1: 60}, 'max_depth': 6, 'max_features': 0.9, 'n_estimators': 500}
_woe_scaled;2;0.8450190579613577;0.8861589066015895;{0: 1, 1: 60};6;0.9;700;{'class_weight': {0: 1, 1: 60}, 'max_depth': 6, 'max_features': 0.9, 'n_estimators': 700}
_woe_scaled;2;0.8447941816165138;0.8979238295721546;{0: 1, 1: 60};7;;100;{'class_weight': {0: 1, 1: 60}, 'max_depth': 7, 'max_features': None, 'n_estimators': 100}
_woe_scaled;2;0.8448089660210654;0.8983016981915823;{0: 1, 1: 60};7;;300;{'class_weight': {0: 1, 1: 60}, 'max_depth': 7, 'max_features': None, 'n_estimators': 300}
_woe_scaled;2;0.8447424928461085;0.8984934762812341;{0: 1, 1: 60};7;;400;{'class_weight': {0: 1, 1: 60}, 'max_depth': 7, 'max_features': None, 'n_estimators': 400}
_woe_scaled;2;0.8448065842521852;0.8985403801238677;{0: 1, 1: 60};7;;500;{'class_weight': {0: 1, 1: 60}, 'max_depth': 7, 'max_features': None, 'n_estimators': 500}
_woe_scaled;2;0.8446512691469488;0.8986206978013165;{0: 1, 1: 60};7;;700;{'class_weight': {0: 1, 1: 60}, 'max_depth': 7, 'max_features': None, 'n_estimators': 700}
_woe_scaled;2;0.8447204010383816;0.9033990839306888;{0: 1, 1: 60};7;0.75;100;{'class_weight': {0: 1, 1: 60}, 'max_depth': 7, 'max_features': 0.75, 'n_estimators': 100}
_woe_scaled;2;0.8457019345422273;0.9046167175165296;{0: 1, 1: 60};7;0.75;300;{'class_weight': {0: 1, 1: 60}, 'max_depth': 7, 'max_features': 0.75, 'n_estimators': 300}
_woe_scaled;2;0.8458668366023142;0.904759175149445;{0: 1, 1: 60};7;0.75;400;{'class_weight': {0: 1, 1: 60}, 'max_depth': 7, 'max_features': 0.75, 'n_estimators': 400}
_woe_scaled;2;0.84579800201444;0.9047394947184578;{0: 1, 1: 60};7;0.75;500;{'class_weight': {0: 1, 1: 60}, 'max_depth': 7, 'max_features': 0.75, 'n_estimators': 500}
_woe_scaled;2;0.8458261486317985;0.9048676773055909;{0: 1, 1: 60};7;0.75;700;{'class_weight': {0: 1, 1: 60}, 'max_depth': 7, 'max_features': 0.75, 'n_estimators': 700}
_woe_scaled;2;0.8444926849543678;0.9016068757394003;{0: 1, 1: 60};7;0.9;100;{'class_weight': {0: 1, 1: 60}, 'max_depth': 7, 'max_features': 0.9, 'n_estimators': 100}
_woe_scaled;2;0.8450461401370168;0.9013923859345082;{0: 1, 1: 60};7;0.9;300;{'class_weight': {0: 1, 1: 60}, 'max_depth': 7, 'max_features': 0.9, 'n_estimators': 300}
_woe_scaled;2;0.8452452856522461;0.9023630212458068;{0: 1, 1: 60};7;0.9;400;{'class_weight': {0: 1, 1: 60}, 'max_depth': 7, 'max_features': 0.9, 'n_estimators': 400}
_woe_scaled;2;0.845299842125767;0.9022608021400044;{0: 1, 1: 60};7;0.9;500;{'class_weight': {0: 1, 1: 60}, 'max_depth': 7, 'max_features': 0.9, 'n_estimators': 500}
_woe_scaled;2;0.8452883083746852;0.9020292377443141;{0: 1, 1: 60};7;0.9;700;{'class_weight': {0: 1, 1: 60}, 'max_depth': 7, 'max_features': 0.9, 'n_estimators': 700}
_woe_scaled;2;0.8434301319214217;0.9130599931970433;{0: 1, 1: 60};8;;100;{'class_weight': {0: 1, 1: 60}, 'max_depth': 8, 'max_features': None, 'n_estimators': 100}
_woe_scaled;2;0.8436273680433448;0.9131253049404577;{0: 1, 1: 60};8;;300;{'class_weight': {0: 1, 1: 60}, 'max_depth': 8, 'max_features': None, 'n_estimators': 300}
_woe_scaled;2;0.8435684564117685;0.9132963374892812;{0: 1, 1: 60};8;;400;{'class_weight': {0: 1, 1: 60}, 'max_depth': 8, 'max_features': None, 'n_estimators': 400}
_woe_scaled;2;0.8437434266620915;0.913394850370694;{0: 1, 1: 60};8;;500;{'class_weight': {0: 1, 1: 60}, 'max_depth': 8, 'max_features': None, 'n_estimators': 500}
_woe_scaled;2;0.8437053923906053;0.913409287577131;{0: 1, 1: 60};8;;700;{'class_weight': {0: 1, 1: 60}, 'max_depth': 8, 'max_features': None, 'n_estimators': 700}
_woe_scaled;2;0.8451036789870254;0.9201689867559889;{0: 1, 1: 60};8;0.75;100;{'class_weight': {0: 1, 1: 60}, 'max_depth': 8, 'max_features': 0.75, 'n_estimators': 100}
_woe_scaled;2;0.8453000671933263;0.9208400309817654;{0: 1, 1: 60};8;0.75;300;{'class_weight': {0: 1, 1: 60}, 'max_depth': 8, 'max_features': 0.75, 'n_estimators': 300}
_woe_scaled;2;0.845577621571032;0.9211335342195142;{0: 1, 1: 60};8;0.75;400;{'class_weight': {0: 1, 1: 60}, 'max_depth': 8, 'max_features': 0.75, 'n_estimators': 400}
_woe_scaled;2;0.8455569620191975;0.9211631098829223;{0: 1, 1: 60};8;0.75;500;{'class_weight': {0: 1, 1: 60}, 'max_depth': 8, 'max_features': 0.75, 'n_estimators': 500}
_woe_scaled;2;0.8452427648921221;0.9210928649778056;{0: 1, 1: 60};8;0.75;700;{'class_weight': {0: 1, 1: 60}, 'max_depth': 8, 'max_features': 0.75, 'n_estimators': 700}
_woe_scaled;2;0.8439186894019087;0.9164612514848742;{0: 1, 1: 60};8;0.9;100;{'class_weight': {0: 1, 1: 60}, 'max_depth': 8, 'max_features': 0.9, 'n_estimators': 100}
_woe_scaled;2;0.8447558593538175;0.9167533348737806;{0: 1, 1: 60};8;0.9;300;{'class_weight': {0: 1, 1: 60}, 'max_depth': 8, 'max_features': 0.9, 'n_estimators': 300}
_woe_scaled;2;0.8447582370394701;0.9174036597655064;{0: 1, 1: 60};8;0.9;400;{'class_weight': {0: 1, 1: 60}, 'max_depth': 8, 'max_features': 0.9, 'n_estimators': 400}
_woe_scaled;2;0.8448511807162632;0.9174643135665702;{0: 1, 1: 60};8;0.9;500;{'class_weight': {0: 1, 1: 60}, 'max_depth': 8, 'max_features': 0.9, 'n_estimators': 500}
_woe_scaled;2;0.8446414349481153;0.917380269731687;{0: 1, 1: 60};8;0.9;700;{'class_weight': {0: 1, 1: 60}, 'max_depth': 8, 'max_features': 0.9, 'n_estimators': 700}
_woe_scaled;2;0.8425067431459652;0.9274203850731584;{0: 1, 1: 60};9;;100;{'class_weight': {0: 1, 1: 60}, 'max_depth': 9, 'max_features': None, 'n_estimators': 100}
_woe_scaled;2;0.8428166944389215;0.9269017521972248;{0: 1, 1: 60};9;;300;{'class_weight': {0: 1, 1: 60}, 'max_depth': 9, 'max_features': None, 'n_estimators': 300}
_woe_scaled;2;0.842855609805641;0.9272070411956097;{0: 1, 1: 60};9;;400;{'class_weight': {0: 1, 1: 60}, 'max_depth': 9, 'max_features': None, 'n_estimators': 400}
_woe_scaled;2;0.8429573936607485;0.9272958887616772;{0: 1, 1: 60};9;;500;{'class_weight': {0: 1, 1: 60}, 'max_depth': 9, 'max_features': None, 'n_estimators': 500}
_woe_scaled;2;0.8430260291884702;0.9272950267450116;{0: 1, 1: 60};9;;700;{'class_weight': {0: 1, 1: 60}, 'max_depth': 9, 'max_features': None, 'n_estimators': 700}
_woe_scaled;2;0.8426465994216532;0.9345305597604603;{0: 1, 1: 60};9;0.75;100;{'class_weight': {0: 1, 1: 60}, 'max_depth': 9, 'max_features': 0.75, 'n_estimators': 100}
_woe_scaled;2;0.8438048717708291;0.9352170342563427;{0: 1, 1: 60};9;0.75;300;{'class_weight': {0: 1, 1: 60}, 'max_depth': 9, 'max_features': 0.75, 'n_estimators': 300}
_woe_scaled;2;0.8438686172607454;0.9355910981857644;{0: 1, 1: 60};9;0.75;400;{'class_weight': {0: 1, 1: 60}, 'max_depth': 9, 'max_features': 0.75, 'n_estimators': 400}
_woe_scaled;2;0.8439051428835569;0.9356341350389532;{0: 1, 1: 60};9;0.75;500;{'class_weight': {0: 1, 1: 60}, 'max_depth': 9, 'max_features': 0.75, 'n_estimators': 500}
_woe_scaled;2;0.8439547419699228;0.9355750746521366;{0: 1, 1: 60};9;0.75;700;{'class_weight': {0: 1, 1: 60}, 'max_depth': 9, 'max_features': 0.75, 'n_estimators': 700}
_woe_scaled;2;0.8426987426693247;0.9316143406803254;{0: 1, 1: 60};9;0.9;100;{'class_weight': {0: 1, 1: 60}, 'max_depth': 9, 'max_features': 0.9, 'n_estimators': 100}
_woe_scaled;2;0.8437236753806072;0.9312693133959459;{0: 1, 1: 60};9;0.9;300;{'class_weight': {0: 1, 1: 60}, 'max_depth': 9, 'max_features': 0.9, 'n_estimators': 300}
_woe_scaled;2;0.8436703544090346;0.932073841727849;{0: 1, 1: 60};9;0.9;400;{'class_weight': {0: 1, 1: 60}, 'max_depth': 9, 'max_features': 0.9, 'n_estimators': 400}
_woe_scaled;2;0.8436517000224318;0.9320010372329076;{0: 1, 1: 60};9;0.9;500;{'class_weight': {0: 1, 1: 60}, 'max_depth': 9, 'max_features': 0.9, 'n_estimators': 500}
_woe_scaled;2;0.8436888718186522;0.9316911687901417;{0: 1, 1: 60};9;0.9;700;{'class_weight': {0: 1, 1: 60}, 'max_depth': 9, 'max_features': 0.9, 'n_estimators': 700}
_woe_scaled;2;0.8391660443877944;0.8615780954653776;{0: 1, 1: 80};5;;100;{'class_weight': {0: 1, 1: 80}, 'max_depth': 5, 'max_features': None, 'n_estimators': 100}
_woe_scaled;2;0.8399488315880238;0.8625506716563937;{0: 1, 1: 80};5;;300;{'class_weight': {0: 1, 1: 80}, 'max_depth': 5, 'max_features': None, 'n_estimators': 300}
_woe_scaled;2;0.8400937656772494;0.8628591493886755;{0: 1, 1: 80};5;;400;{'class_weight': {0: 1, 1: 80}, 'max_depth': 5, 'max_features': None, 'n_estimators': 400}
_woe_scaled;2;0.8401506972064694;0.8628704187380754;{0: 1, 1: 80};5;;500;{'class_weight': {0: 1, 1: 80}, 'max_depth': 5, 'max_features': None, 'n_estimators': 500}
_woe_scaled;2;0.8404916789474934;0.8631800544180347;{0: 1, 1: 80};5;;700;{'class_weight': {0: 1, 1: 80}, 'max_depth': 5, 'max_features': None, 'n_estimators': 700}
_woe_scaled;2;0.8412908797662957;0.8678890671365208;{0: 1, 1: 80};5;0.75;100;{'class_weight': {0: 1, 1: 80}, 'max_depth': 5, 'max_features': 0.75, 'n_estimators': 100}
_woe_scaled;2;0.8423062504015627;0.8689690050866425;{0: 1, 1: 80};5;0.75;300;{'class_weight': {0: 1, 1: 80}, 'max_depth': 5, 'max_features': 0.75, 'n_estimators': 300}
_woe_scaled;2;0.8422632882384689;0.8691183277191303;{0: 1, 1: 80};5;0.75;400;{'class_weight': {0: 1, 1: 80}, 'max_depth': 5, 'max_features': 0.75, 'n_estimators': 400}
_woe_scaled;2;0.842392640216203;0.8690882385512585;{0: 1, 1: 80};5;0.75;500;{'class_weight': {0: 1, 1: 80}, 'max_depth': 5, 'max_features': 0.75, 'n_estimators': 500}
_woe_scaled;2;0.8424438930991583;0.8691384919131805;{0: 1, 1: 80};5;0.75;700;{'class_weight': {0: 1, 1: 80}, 'max_depth': 5, 'max_features': 0.75, 'n_estimators': 700}
_woe_scaled;2;0.840751094034141;0.8647612417766779;{0: 1, 1: 80};5;0.9;100;{'class_weight': {0: 1, 1: 80}, 'max_depth': 5, 'max_features': 0.9, 'n_estimators': 100}
_woe_scaled;2;0.8413190918535114;0.8658956003623682;{0: 1, 1: 80};5;0.9;300;{'class_weight': {0: 1, 1: 80}, 'max_depth': 5, 'max_features': 0.9, 'n_estimators': 300}
_woe_scaled;2;0.8415188294049611;0.8665763961720959;{0: 1, 1: 80};5;0.9;400;{'class_weight': {0: 1, 1: 80}, 'max_depth': 5, 'max_features': 0.9, 'n_estimators': 400}
_woe_scaled;2;0.8413492133189268;0.8666395880185439;{0: 1, 1: 80};5;0.9;500;{'class_weight': {0: 1, 1: 80}, 'max_depth': 5, 'max_features': 0.9, 'n_estimators': 500}
_woe_scaled;2;0.8415925369329932;0.8666441741477021;{0: 1, 1: 80};5;0.9;700;{'class_weight': {0: 1, 1: 80}, 'max_depth': 5, 'max_features': 0.9, 'n_estimators': 700}
_woe_scaled;2;0.842244379757707;0.8759335938247652;{0: 1, 1: 80};6;;100;{'class_weight': {0: 1, 1: 80}, 'max_depth': 6, 'max_features': None, 'n_estimators': 100}
_woe_scaled;2;0.8428340682020573;0.8767564140459089;{0: 1, 1: 80};6;;300;{'class_weight': {0: 1, 1: 80}, 'max_depth': 6, 'max_features': None, 'n_estimators': 300}
_woe_scaled;2;0.8428711847845891;0.8768512652511573;{0: 1, 1: 80};6;;400;{'class_weight': {0: 1, 1: 80}, 'max_depth': 6, 'max_features': None, 'n_estimators': 400}
_woe_scaled;2;0.8428098434367187;0.8769128704830326;{0: 1, 1: 80};6;;500;{'class_weight': {0: 1, 1: 80}, 'max_depth': 6, 'max_features': None, 'n_estimators': 500}
_woe_scaled;2;0.8430045883619303;0.8775051248948363;{0: 1, 1: 80};6;;700;{'class_weight': {0: 1, 1: 80}, 'max_depth': 6, 'max_features': None, 'n_estimators': 700}
_woe_scaled;2;0.8444554558818466;0.883858087863889;{0: 1, 1: 80};6;0.75;100;{'class_weight': {0: 1, 1: 80}, 'max_depth': 6, 'max_features': 0.75, 'n_estimators': 100}
_woe_scaled;2;0.8446518862718836;0.8842522139699166;{0: 1, 1: 80};6;0.75;300;{'class_weight': {0: 1, 1: 80}, 'max_depth': 6, 'max_features': 0.75, 'n_estimators': 300}
_woe_scaled;2;0.8450345040097127;0.8847188366078106;{0: 1, 1: 80};6;0.75;400;{'class_weight': {0: 1, 1: 80}, 'max_depth': 6, 'max_features': 0.75, 'n_estimators': 400}
_woe_scaled;2;0.8450408780237816;0.8846152883092809;{0: 1, 1: 80};6;0.75;500;{'class_weight': {0: 1, 1: 80}, 'max_depth': 6, 'max_features': 0.75, 'n_estimators': 500}
_woe_scaled;2;0.8449754292059721;0.8848432039177396;{0: 1, 1: 80};6;0.75;700;{'class_weight': {0: 1, 1: 80}, 'max_depth': 6, 'max_features': 0.75, 'n_estimators': 700}
_woe_scaled;2;0.8432085170638077;0.8801899953953333;{0: 1, 1: 80};6;0.9;100;{'class_weight': {0: 1, 1: 80}, 'max_depth': 6, 'max_features': 0.9, 'n_estimators': 100}
_woe_scaled;2;0.8435164195118441;0.8806434858090789;{0: 1, 1: 80};6;0.9;300;{'class_weight': {0: 1, 1: 80}, 'max_depth': 6, 'max_features': 0.9, 'n_estimators': 300}
_woe_scaled;2;0.8437420793686615;0.881344234905641;{0: 1, 1: 80};6;0.9;400;{'class_weight': {0: 1, 1: 80}, 'max_depth': 6, 'max_features': 0.9, 'n_estimators': 400}
_woe_scaled;2;0.843824975409111;0.8813874677548598;{0: 1, 1: 80};6;0.9;500;{'class_weight': {0: 1, 1: 80}, 'max_depth': 6, 'max_features': 0.9, 'n_estimators': 500}
_woe_scaled;2;0.8439141083512041;0.8815313959540091;{0: 1, 1: 80};6;0.9;700;{'class_weight': {0: 1, 1: 80}, 'max_depth': 6, 'max_features': 0.9, 'n_estimators': 700}
_woe_scaled;2;0.8429735052905712;0.890360233145795;{0: 1, 1: 80};7;;100;{'class_weight': {0: 1, 1: 80}, 'max_depth': 7, 'max_features': None, 'n_estimators': 100}
_woe_scaled;2;0.8432447725915209;0.8906336325831751;{0: 1, 1: 80};7;;300;{'class_weight': {0: 1, 1: 80}, 'max_depth': 7, 'max_features': None, 'n_estimators': 300}
_woe_scaled;2;0.8435124321315604;0.8907984497761364;{0: 1, 1: 80};7;;400;{'class_weight': {0: 1, 1: 80}, 'max_depth': 7, 'max_features': None, 'n_estimators': 400}
_woe_scaled;2;0.8435355492430671;0.8909507269396327;{0: 1, 1: 80};7;;500;{'class_weight': {0: 1, 1: 80}, 'max_depth': 7, 'max_features': None, 'n_estimators': 500}
_woe_scaled;2;0.8436957119106645;0.8913762587417215;{0: 1, 1: 80};7;;700;{'class_weight': {0: 1, 1: 80}, 'max_depth': 7, 'max_features': None, 'n_estimators': 700}
_woe_scaled;2;0.8452006975766047;0.8983137912914145;{0: 1, 1: 80};7;0.75;100;{'class_weight': {0: 1, 1: 80}, 'max_depth': 7, 'max_features': 0.75, 'n_estimators': 100}
_woe_scaled;2;0.8456751541882915;0.8989270717469129;{0: 1, 1: 80};7;0.75;300;{'class_weight': {0: 1, 1: 80}, 'max_depth': 7, 'max_features': 0.75, 'n_estimators': 300}
_woe_scaled;2;0.845665772559499;0.8993044729385633;{0: 1, 1: 80};7;0.75;400;{'class_weight': {0: 1, 1: 80}, 'max_depth': 7, 'max_features': 0.75, 'n_estimators': 400}
_woe_scaled;2;0.845442512582538;0.8993945360516605;{0: 1, 1: 80};7;0.75;500;{'class_weight': {0: 1, 1: 80}, 'max_depth': 7, 'max_features': 0.75, 'n_estimators': 500}
_woe_scaled;2;0.8453978886577905;0.899475692319783;{0: 1, 1: 80};7;0.75;700;{'class_weight': {0: 1, 1: 80}, 'max_depth': 7, 'max_features': 0.75, 'n_estimators': 700}
_woe_scaled;2;0.8443378694516465;0.8943736053311483;{0: 1, 1: 80};7;0.9;100;{'class_weight': {0: 1, 1: 80}, 'max_depth': 7, 'max_features': 0.9, 'n_estimators': 100}
_woe_scaled;2;0.8443365504715554;0.8947803073255273;{0: 1, 1: 80};7;0.9;300;{'class_weight': {0: 1, 1: 80}, 'max_depth': 7, 'max_features': 0.9, 'n_estimators': 300}
_woe_scaled;2;0.8443326437538219;0.8955314983855077;{0: 1, 1: 80};7;0.9;400;{'class_weight': {0: 1, 1: 80}, 'max_depth': 7, 'max_features': 0.9, 'n_estimators': 400}
_woe_scaled;2;0.844414192701765;0.8955257233716646;{0: 1, 1: 80};7;0.9;500;{'class_weight': {0: 1, 1: 80}, 'max_depth': 7, 'max_features': 0.9, 'n_estimators': 500}
_woe_scaled;2;0.8447039039339324;0.8954462993992495;{0: 1, 1: 80};7;0.9;700;{'class_weight': {0: 1, 1: 80}, 'max_depth': 7, 'max_features': 0.9, 'n_estimators': 700}
_woe_scaled;2;0.8423904480208974;0.9031670396728311;{0: 1, 1: 80};8;;100;{'class_weight': {0: 1, 1: 80}, 'max_depth': 8, 'max_features': None, 'n_estimators': 100}
_woe_scaled;2;0.8430953446997889;0.9033672297924923;{0: 1, 1: 80};8;;300;{'class_weight': {0: 1, 1: 80}, 'max_depth': 8, 'max_features': None, 'n_estimators': 300}
_woe_scaled;2;0.8431710479929976;0.9035209174347215;{0: 1, 1: 80};8;;400;{'class_weight': {0: 1, 1: 80}, 'max_depth': 8, 'max_features': None, 'n_estimators': 400}
_woe_scaled;2;0.8431484477581774;0.9036430212434411;{0: 1, 1: 80};8;;500;{'class_weight': {0: 1, 1: 80}, 'max_depth': 8, 'max_features': None, 'n_estimators': 500}
_woe_scaled;2;0.8432500552529187;0.9039454733777127;{0: 1, 1: 80};8;;700;{'class_weight': {0: 1, 1: 80}, 'max_depth': 8, 'max_features': None, 'n_estimators': 700}
_woe_scaled;2;0.8443405294514499;0.9127685058869077;{0: 1, 1: 80};8;0.75;100;{'class_weight': {0: 1, 1: 80}, 'max_depth': 8, 'max_features': 0.75, 'n_estimators': 100}
_woe_scaled;2;0.8445080530445099;0.9125046988012538;{0: 1, 1: 80};8;0.75;300;{'class_weight': {0: 1, 1: 80}, 'max_depth': 8, 'max_features': 0.75, 'n_estimators': 300}
_woe_scaled;2;0.8445013711015055;0.9126502429538453;{0: 1, 1: 80};8;0.75;400;{'class_weight': {0: 1, 1: 80}, 'max_depth': 8, 'max_features': 0.75, 'n_estimators': 400}
_woe_scaled;2;0.8446046858892485;0.912880726693833;{0: 1, 1: 80};8;0.75;500;{'class_weight': {0: 1, 1: 80}, 'max_depth': 8, 'max_features': 0.75, 'n_estimators': 500}
_woe_scaled;2;0.8443991512389216;0.9128530319420477;{0: 1, 1: 80};8;0.75;700;{'class_weight': {0: 1, 1: 80}, 'max_depth': 8, 'max_features': 0.75, 'n_estimators': 700}
_woe_scaled;2;0.8434658357100046;0.9078619597708242;{0: 1, 1: 80};8;0.9;100;{'class_weight': {0: 1, 1: 80}, 'max_depth': 8, 'max_features': 0.9, 'n_estimators': 100}
_woe_scaled;2;0.8443452644865239;0.9080395535297964;{0: 1, 1: 80};8;0.9;300;{'class_weight': {0: 1, 1: 80}, 'max_depth': 8, 'max_features': 0.9, 'n_estimators': 300}
_woe_scaled;2;0.8442003789714715;0.9088542208223279;{0: 1, 1: 80};8;0.9;400;{'class_weight': {0: 1, 1: 80}, 'max_depth': 8, 'max_features': 0.9, 'n_estimators': 400}
_woe_scaled;2;0.8441357241296645;0.9088332837202909;{0: 1, 1: 80};8;0.9;500;{'class_weight': {0: 1, 1: 80}, 'max_depth': 8, 'max_features': 0.9, 'n_estimators': 500}
_woe_scaled;2;0.8441698709979472;0.9086635804770321;{0: 1, 1: 80};8;0.9;700;{'class_weight': {0: 1, 1: 80}, 'max_depth': 8, 'max_features': 0.9, 'n_estimators': 700}
_woe_scaled;2;0.8411955658687768;0.9152674469502813;{0: 1, 1: 80};9;;100;{'class_weight': {0: 1, 1: 80}, 'max_depth': 9, 'max_features': None, 'n_estimators': 100}
_woe_scaled;2;0.8419422093892857;0.9151384446255144;{0: 1, 1: 80};9;;300;{'class_weight': {0: 1, 1: 80}, 'max_depth': 9, 'max_features': None, 'n_estimators': 300}
_woe_scaled;2;0.8422901024630262;0.9152461047964748;{0: 1, 1: 80};9;;400;{'class_weight': {0: 1, 1: 80}, 'max_depth': 9, 'max_features': None, 'n_estimators': 400}
_woe_scaled;2;0.8423247514811238;0.9153875694023074;{0: 1, 1: 80};9;;500;{'class_weight': {0: 1, 1: 80}, 'max_depth': 9, 'max_features': None, 'n_estimators': 500}
_woe_scaled;2;0.8426968042974491;0.9156832010015526;{0: 1, 1: 80};9;;700;{'class_weight': {0: 1, 1: 80}, 'max_depth': 9, 'max_features': None, 'n_estimators': 700}
_woe_scaled;2;0.8428600421949719;0.9238614955734862;{0: 1, 1: 80};9;0.75;100;{'class_weight': {0: 1, 1: 80}, 'max_depth': 9, 'max_features': 0.75, 'n_estimators': 100}
